seq,uid,상세,중개사,매물유형,동,층,공급면적,전용면적,매매가,보증금,월세,등록일
1500073914,41028263,朴45P 귀한복층 출입문2개 세대분리형 에어컨6,박씨네복덕방(02-474-9939)박지언공인중개사사무소,월세,122,저,150.99,113.97,0,"140,000",200,2026-08-13
1500073914,41034151,45p. 복층 세대. 공간 활용도 높음. 장기거주 가능. 5호선 역세권,단지내승진포레온공인중개사사무소,월세,122,저,150.99,113.97,0,"140,000",200,2026-08-13
1500073914,40877580,37 알파룸 l 집보고 결정 l 판상형 l 입주협의,윤포레온공인중개사사무소,월세,122,중,125.41,95.97,0,"130,000",160,2026-08-07
1500073914,41034154,25. 조용한동.리조트급 커뮤니티.자연친화적 단지.초더블역세권,단지내승진포레온공인중개사사무소,전세,420,중,85.28,59.99,0,"130,000",0,2026-08-13
1500073914,41274963,25 귀한 전세 l 위례초 l 남향 l 트인전망,윤포레온공인중개사사무소,전세,418,고,85.28,59.99,0,"130,000",0,2026-08-20
1500073914,41392651,"헤드, 25, 위례초, 귀한전세, 리조트급커뮤니티인접, 게스트하우스",부동산헤드라인공인중개사사무소,전세,420,중,0.00,59.99,0,"130,000",0,2026-08-24
1500073914,41375286,"헤드, 25, 공세권, 귀한전세, 신혼부부추천, 신축대단지, 굿커뮤니티",부동산헤드라인공인중개사사무소,전세,420,중,85.28,59.99,0,"130,000",0,2026-08-22
1500073914,41034155,25. 장기거주가능. 조용한동.리조트급 커뮤니티.자연친화적 단지,단지내승진포레온공인중개사사무소,전세,401,저,85.28,59.99,0,"125,000",0,2026-08-13
1500073914,40975503,윤.25 l 귀하다 전세 l 위례초 l 장기거주,윤포레온공인중개사사무소,전세,418,고,85.28,59.99,0,"125,000",0,2026-08-11
1500073914,40858586,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,420,중,85.28,59.99,0,"125,000",0,2026-08-07
1500073914,40783844,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,420,중,85.28,59.99,0,"125,000",0,2026-08-05
1500073914,40885807,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,420,중,85.28,59.99,0,"125,000",0,2026-08-08
1500073914,41231058,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,418,중,85.28,59.99,0,"125,000",0,2026-08-18
1500073914,41215180,25 두쫀쿠 워라벨 피톤치드향품은 힐링단지,올림픽파크포레온금탑공인중개사사무소,전세,420,고,142.12,59.99,0,"125,000",0,2026-08-19
1500073914,41130579,,윤포레온공인중개사사무소,전세,418,저,85.28,59.99,0,"125,000",0,2026-08-14
1500073914,41108875,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,420,중,85.28,59.99,0,"125,000",0,2026-08-14
1500073914,40590168,25 남향 전세 최고 조건으로 빠르게 연결,부흥부동산공인중개사사무소,전세,420,중,142.12,59.99,"300,000","125,000",340,2026-07-30
1500073914,40657881,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,420,중,85.28,59.99,0,"125,000",0,2026-07-31
1500073914,41480520,"25,집보고 결정, 10월 협의, 장기거주, 위례초",으뜸포레온공인중개사사무소,전세,306,중,142.12,59.99,"258,000","125,000",180,2026-08-26
1500073914,40552922,"25 전세, 남향,방2,넓은거실,9호선 인접동, 커뮤니티동,생활편의 좋은",올림픽파크포레온 나이스 단지내 공인중개사사무소,전세,418,고,142.12,59.99,0,"125,000",0,2026-07-29
1500073914,41434983,"25, 바로진행, 10월 중순, 장기거주, 로얄동 로얄층",으뜸포레온공인중개사사무소,전세,307,고,142.12,59.99,"258,000","125,000",180,2026-08-25
1500073914,41434983,"25, 바로진행, 10월 중순, 장기거주, 로얄동 로얄층",으뜸포레온공인중개사사무소,전세,307,고,142.12,59.99,"258,000","125,000",180,2026-08-25
1500073914,41449203,,대일484-7474부동산공인중개사사무소,전세,312,고,85.38,59.98,0,"125,000",0,2026-08-25
1500073914,41379373,25 귀한 찐매물  남향 판상형 밝고 트인집,누리부동산공인중개사사무소 ,전세,420,고,85.28,59.99,0,"125,000",0,2026-08-22
1500073914,41398657,"25p. 방3 화2, 장기거주가능, 남향",포레온(단지내)채움부동산공인중개사사무소,전세,420,중,85.28,59.99,0,"125,000",0,2026-08-24
1500073914,41405287,25남향. 강추. 귀한전세. 트인뷰. 워라벨아파트.,단지내하나공인중개사사무소,전세,420,고,85.28,59.99,0,"125,000",0,2026-08-24
1500073914,41266641,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,418,중,85.28,59.99,0,"125,000",0,2026-08-20
1500073914,41402997,귀한25.  남향. 장기거주가능.10월말입주가능,포레온행운(471-3999)공인중개사사무소,전세,420,고,85.28,59.99,0,"123,000",0,2026-08-24
1500073914,41461401,귀한25.  남향. 장기거주가능.,포레온행운(471-3999)공인중개사사무소,전세,420,고,85.28,59.99,0,"123,000",0,2026-08-25
1500073914,41434815,"25, 집보고결정, 빠른입주, 장기거주, 옵션 최상",으뜸포레온공인중개사사무소,전세,420,고,142.12,59.99,"258,000","123,000",0,2026-08-25
1500073914,41388514,"25, 바로계약, 10월 말, 장기거주, 옵션 최상",으뜸포레온공인중개사사무소,전세,420,고,142.12,59.99,"258,000","123,000",0,2026-08-24
1500073914,41333202,"34P 입주협의 조건협의 위례초배정, 9호선 상가 근접 생활편리",다원공인중개사사무소,월세,314,중,112.98,84.99,0,"120,000",160,2026-08-21
1500073914,41094267,34 로얄동 로얄층 위례학군 보증금조정가능,대일484-7474부동산공인중개사사무소,월세,316,고,112.98,84.99,0,"120,000",140,2026-08-14
1500073914,40836797,윤. 34. 10월초 l 집보고 결정 l 장기거주 l 트인양창,윤포레온공인중개사사무소,월세,314,고,112.98,84.99,0,"120,000",140,2026-08-06
1500073914,40597870,,단지내승진포레온공인중개사사무소,월세,411,고,165.46,134.98,0,"120,000",400,2026-07-30
1500073914,40978727,34 보증금높은 월세추천. 채광. 조망 굿. 최고급 커뮤니티.,단지내하나공인중개사사무소,월세,415,중,112.98,84.99,0,"120,000",160,2026-08-11
1500073914,41053038,로얄50p. 귀한대형평수 일자산뻥뷰  장기거주 최신커뮤니티 조중식,로얄(02-470-0113)공인중개사사무소,월세,410,고,165.46,134.98,0,"120,000",400,2026-08-12
1500073914,41075027,"50p. 방4 화2, 보증금조율가능, 입주협의, 일자산뷰굿",포레온(단지내)채움부동산공인중개사사무소,월세,411,고,165.46,134.98,0,"120,000",400,2026-08-13
1500073914,41065245,시티 50월세 로얄층 피톤치드나오는일자산뷰 힐링산책로,시티472-1117공인중개사사무소,월세,411,고,165.46,134.98,0,"120,000",400,2026-08-13
1500073914,41386907,34.반전세O 10월입주O 장기거주O 보증금조정O,윤포레온공인중개사사무소,월세,415,고,112.98,84.99,0,"120,000",160,2026-08-22
1500073914,41380974,34D.금액 조율가. 뻥뷰.자연친화적 힐링라이프.숲세권.조용한단지,단지내승진포레온공인중개사사무소,월세,415,고,112.98,84.99,0,"120,000",160,2026-08-22
1500073914,40736843,37. 귀한월세. 생활편리동. 다양한커뮤니티 아름다운조경,홍익포레온475-8889(단지내)공인중개사사무소,월세,123,중,125.41,95.97,0,"120,000",200,2026-08-04
1500073914,40766818,37 만족도최고 트인뷰 채광굿  판상형 남향  더블역세권 커뮤니티,THE포레온삼천사부동산중개법인(주),월세,123,중,216.36,95.97,"280,000","120,000",180,2026-08-05
1500073914,41130569,43반전세 l R.R l 집보고 결정 l 장기거주,윤포레온공인중개사사무소,월세,120,중,142.48,109.98,0,"120,000",400,2026-08-14
1500073914,41313497,"37,집보고 결정, 입주협의, 바로 진행, 집상태 굿",으뜸포레온공인중개사사무소,월세,123,중,216.36,95.97,0,"120,000",180,2026-08-21
1500073914,41380969,43. 뻥뷰. 금액조율가능. 단지 중앙위치로 커뮤니티 이용편리,단지내승진포레온공인중개사사무소,월세,205,중,142.48,109.98,0,"120,000",500,2026-08-22
1500073914,41333202,"34P 입주협의 조건협의 위례초배정, 9호선 상가 근접 생활편리",다원공인중개사사무소,월세,314,중,112.98,84.99,0,"120,000",160,2026-08-21
1500073914,41094267,34 로얄동 로얄층 위례학군 보증금조정가능,대일484-7474부동산공인중개사사무소,월세,316,고,112.98,84.99,0,"120,000",140,2026-08-14
1500073914,40836797,윤. 34. 10월초 l 집보고 결정 l 장기거주 l 트인양창,윤포레온공인중개사사무소,월세,314,고,112.98,84.99,0,"120,000",140,2026-08-06
1500073914,41075029,"34p. 장기거주, 보증금 월세 조정가능, 10월입주협의",포레온(단지내)채움부동산공인중개사사무소,월세,415,고,112.98,84.99,0,"110,000",200,2026-08-13
1500073914,40971659,34 강추. 보증금 높은 반전세. 햇살가득한 남향. 뻥뷰. 주거만족 최상,단지내하나공인중개사사무소,월세,415,고,193.51,84.99,0,"110,000",200,2026-08-11
1500073914,40974941,"34,집보고 결정,10월 입주, 보증금조절가능,양창 개방감",으뜸포레온공인중개사사무소,월세,415,고,112.98,84.99,0,"110,000",200,2026-08-11
1500073914,40735744,"오늘 확인,임대인 확인.10월중 협의가. 고층 뷰 좋고 햇살 밝은집.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,415,고,193.51,84.99,0,"110,000",200,2026-08-04
1500073914,40552905,"오늘 확인,임대인 확인.10월중 협의가. 고층 뷰 좋고 햇살 밝은집.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,415,고,193.51,84.99,0,"110,000",200,2026-07-29
1500073914,40515497,34 보증금높은 반전세 양창구조 알파룸 채광굿 중석식 도서관 동간간격넓음,THE포레온삼천사부동산중개법인(주),월세,415,고,193.51,84.99,0,"110,000",200,2026-07-28
1500073914,40515499,34 반전세. 풀에.  양창 개방감굿. 채광굿. 더블역세권.숲세권,THE포레온삼천사부동산중개법인(주),월세,417,고,193.51,84.99,"310,000","110,000",200,2026-07-28
1500073914,40470103,34 보증금높은 반전세 양창구조 알파룸 채광굿 중석식 도서관 동간간격넓음,THE포레온삼천사부동산중개법인(주),월세,415,고,249.09,84.99,0,"110,000",200,2026-07-27
1500073914,41467017,"헤드, 37, 남향, 둔촌초, 리조트급커뮤니티, 더블역세권",부동산헤드라인공인중개사사무소,월세,210,고,125.41,95.97,0,"110,000",240,2026-08-25
1500073914,41350883,"오늘 확인,임대인 직접.10월중 협의가. 고층 뷰 좋고 햇살 밝은집.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,405,고,112.98,84.99,0,"110,000",200,2026-08-21
1500073914,41333193,"34P  조합원매물, 보증금.월세 조정가, 에풀, 비스포크, 인덕션",다원공인중개사사무소,월세,415,고,112.98,84.99,0,"110,000",200,2026-08-21
1500073914,41278187,34추천. 보증금높은 반전세. 뻥뷰. 최고급커뮤니티. 주거만족 최상,단지내하나공인중개사사무소,월세,415,고,112.98,84.99,0,"110,000",200,2026-08-20
1500073914,41450351,"오늘 확인,임대인 확인.10월중 협의가. 고층 뷰 좋고 햇살 밝은집.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,415,고,112.98,84.99,0,"110,000",200,2026-08-25
1500073914,41480020,34 l 집보기O 보증금 조정O 장기거주O,윤포레온공인중개사사무소,월세,415,고,112.98,84.99,0,"110,000",200,2026-08-25
1500073914,41273922,"12월 입주 협의가능, 보증금 10억도 가능. 뻥뷰. 집보기 가능.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,210,고,125.41,95.97,0,"110,000",240,2026-08-20
1500073914,41396702,"헤드, 37, 더블역세권, 남향, 최고급커뮤니티시설, 둔촌초",부동산헤드라인공인중개사사무소,월세,210,고,216.36,95.97,0,"110,000",240,2026-08-24
1500073914,41481674,43 하이엔드 줄리엣테라스뷰 워라벨 커뮤니티이용굿,올림픽파크포레온금탑공인중개사사무소,월세,205,중,247.45,109.98,0,"100,000",500,2026-08-26
1500073914,41333208,43P 로얄동.로얄층 조망좋은 메인상가 둔촌역근접보증금.월세 조정가능,다원공인중개사사무소,월세,120,중,142.48,109.98,0,"100,000",500,2026-08-21
1500073914,40929772,37 햇살가득한 남향집. 최고급커뮤니티. 주거만족 최상. 장기거주,단지내하나공인중개사사무소,월세,122,중,125.41,95.97,0,"100,000",280,2026-08-10
1500073914,41449189,포레온 일퍼센트. 매물. 롯데타월. 올팍뷰. 초중고품아,대일484-7474부동산공인중개사사무소,월세,303,고,114.42,84.99,0,"100,000",280,2026-08-25
1500073914,41112355,50p 장기거주가능. 아늑한 숲속 웰빙 거주지 보증금.월세 조정,다원공인중개사사무소,월세,411,고,165.46,134.98,0,"100,000",480,2026-08-14
1500073914,41091503,34. 위례초. 9호선역세권. 남향. 동간 넓고 시원한뷰,홍익포레온475-8889(단지내)공인중개사사무소,월세,415,고,112.98,84.99,0,"100,000",240,2026-08-14
1500073914,41443766,43 피톤치드가득품은 로얄주거생활 및 커뮤니티시설,올림픽파크포레온금탑공인중개사사무소,월세,404,고,249.09,109.99,0,"100,000",440,2026-08-25
1500073914,41333209,"34P 조용하고 아늑한 숲세권 , 상가, 커뮤니티 근접 생활편리",다원공인중개사사무소,월세,415,중,112.98,84.99,0,"100,000",200,2026-08-21
1500073914,41398750,"빠른입주, 협의가. 보증금 11억도 가능. 뻥뷰. 집보기 가능.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,210,고,125.41,95.97,0,"100,000",280,2026-08-24
1500073914,41449199,34A. 채광깡패. 전세도 가능. 정상협의됩니다. 초중고품아확정,대일484-7474부동산공인중개사사무소,월세,310,중,112.69,84.99,0,"95,000",240,2026-08-25
1500073914,41449200,34 전망굿 입주일협의가능 집보기가능,대일484-7474부동산공인중개사사무소,월세,310,저,112.69,84.99,0,"95,000",240,2026-08-25
1500073914,41231041,"34A, 9호선지하철이용 편리 안정감있는 단지정원뷰 전세도가능",포레온행운(471-3999)공인중개사사무소,월세,310,중,112.69,84.99,0,"95,000",240,2026-08-18
1500073914,41449204,포레온18. 1퍼센트매물. 파노라마 올팍뷰. 여기가 찐. 12월말협의,대일484-7474부동산공인중개사사무소,전세,309,고,62.24,39.95,0,"90,000",0,2026-08-25
1500073914,41441869,34 버터떡조망 하이엔드스포츠컴플렉스 및 강동중앙도서관이용,올림픽파크포레온금탑공인중개사사무소,월세,303,고,194.95,84.99,0,"90,000",320,2026-08-25
1500073914,41417034,"34P 올림픽공원 영구 뷰   스카이라운지, 힐링센터, 게스트하우스 동",다원공인중개사사무소,월세,303,고,114.42,84.99,0,"90,000",320,2026-08-24
1500073914,41193632,34남향. 11월말12월초이사.뷰맛집. 학생자녀 키우기 딱인집입니다,대일484-7474부동산공인중개사사무소,월세,403,중,112.69,84.99,0,"90,000",260,2026-08-18
1500073914,41231037,18B타입 9호선이용편리 장기임대 융무 귀한전세,포레온행운(471-3999)공인중개사사무소,전세,321,중,62.39,39.98,0,"90,000",0,2026-08-19
1500073914,41353849,18 하이엔드주거생활 및 커뮤니티시설이용 워라벨아파트,올림픽파크포레온금탑공인중개사사무소,전세,309,고,100.10,39.95,0,"90,000",200,2026-08-22
1500073914,41358883,18A  포레온 1퍼센트 매물. 12월말협의  여기가 찐입니다 ,대일484-7474부동산공인중개사사무소,전세,319,고,62.24,39.95,0,"90,000",0,2026-08-22
1500073914,40736960,"34,집보고결정,장기거주, 파노라마뷰,양창 개방감",으뜸포레온공인중개사사무소,월세,303,중,114.42,84.99,0,"90,000",300,2026-08-04
1500073914,41173675,18 귀한B전세 강추. 장기거주. 방넓음. 남향. 9호선.상가 이용편리,THE포레온삼천사부동산중개법인(주),전세,321,중,100.29,39.98,0,"90,000",140,2026-08-18
1500073914,40986026,18 장기거주 9호선초역세권 뻥뷰 신혼부부강추,마음공인중개사사무소,전세,320,고,62.39,39.98,0,"90,000",0,2026-08-11
1500073914,40922865,"18p. 투룸, 넓은방, 트인뷰, 풀옵션, 장기거주가능",포레온(단지내)채움부동산공인중개사사무소,전세,321,고,62.39,39.98,0,"90,000",0,2026-08-10
1500073914,41443730,18B 하이엔드희소타입 초역세권 워라밸 뷰굿,올림픽파크포레온금탑공인중개사사무소,전세,321,고,100.29,39.98,0,"89,000",0,2026-08-25
1500073914,40513374,18 l A특급뷰 l 집보기 l 입주협의 l 역세권,윤포레온공인중개사사무소,전세,320,중,100.10,39.95,0,"88,000",0,2026-07-28
1500073914,40596195,"18. 장기. 9지하철,위례초, 상가 초근접 모두 이용편리",누리부동산공인중개사사무소 ,전세,320,중,62.24,39.95,0,"88,000",0,2026-07-30
1500073914,40585347,18전세 l 장기거주O 집보기O 입주협의O,윤포레온공인중개사사무소,전세,320,고,62.24,39.95,0,"88,000",0,2026-07-29
1500073914,41414496,로얄22p. 9호선연결동 수영장 사우나 골프 중석식 주 최고의아파트,로얄(02-470-0113)공인중개사사무소,전세,320,고,62.24,39.95,0,"85,000",0,2026-08-24
1500073914,41417027,"18p. 상가.9호선 초근접,  채광.통풍.장기거주가능. 반전세가능",다원공인중개사사무소,전세,320,고,62.39,39.98,0,"85,000",0,2026-08-24
1500073914,41417032,18p 귀한B타입 장기거주가능 보증금.월세조정가능,다원공인중개사사무소,전세,320,고,62.39,39.98,0,"85,000",0,2026-08-24
1500073914,41461400,"34F 남향, 장기. 보증금조정가능.하시입주.",포레온행운(471-3999)공인중개사사무소,월세,304,중,114.42,84.99,0,"85,000",320,2026-08-25
1500073914,41380968,18B. 귀한 B타입 장기전세. 금액조정가능. 젊은층 선호단지. 9호선,단지내승진포레온공인중개사사무소,전세,321,중,62.39,39.98,0,"85,000",0,2026-08-22
1500073914,40589102,18 귀한 전세강추. 장기거주 .풀옵션. 9호선초역세권. 상가이용편리,THE포레온삼천사부동산중개법인(주),전세,320,고,100.29,39.98,0,"85,000",20,2026-07-30
1500073914,40596159,시티18전세 장기거주 신혼부부추천 9호선초역세권 프리미엄아파트,시티472-1117공인중개사사무소,전세,320,고,62.24,39.95,0,"85,000",0,2026-07-30
1500073914,40559425,"조합전세, 입주일 하시 가능.오래 살수 있어요. 집보기 편해요",올림픽파크포레온 나이스 단지내 공인중개사사무소,전세,320,중,62.24,39.95,0,"85,000",0,2026-07-29
1500073914,40858584,18B타입 9호선이용편리 장기임대 융무 귀한전세,포레온행운(471-3999)공인중개사사무소,전세,320,중,62.39,39.98,0,"85,000",0,2026-08-07
1500073914,40765977,"18 투룸급전세강추.장기거주.9호선.올림픽공원 채광굿. 신혼,1인 추천.",THE포레온삼천사부동산중개법인(주),전세,309,고,100.10,39.95,0,"85,000",0,2026-08-05
1500073914,40766022,18전세강추.투룸.장기거주.남향.풀옵션. 9호선상가.,THE포레온삼천사부동산중개법인(주),전세,320,고,100.29,39.98,"175,000","85,000",80,2026-08-05
1500073914,40783846,"34F,입주날짜협의가능,다양한 생활편의시설이용가능",포레온행운(471-3999)공인중개사사무소,월세,303,중,114.42,84.99,0,"85,000",320,2026-08-05
1500073914,40922866,"18p. 투룸전세,  장기거주가능",포레온(단지내)채움부동산공인중개사사무소,전세,320,고,62.24,39.95,0,"85,000",0,2026-08-10
1500073914,40974133,"인기 평형18B. 장기거주,남향.조합매물,로얄층임. 로얄층.",올림픽파크포레온 나이스 단지내 공인중개사사무소,전세,320,고,62.39,39.98,0,"85,000",0,2026-08-11
1500073914,41056863,"34F,입주날짜협의가능,다양한 생활편의시설이용가능",포레온행운(471-3999)공인중개사사무소,월세,302,고,114.42,84.99,0,"85,000",320,2026-08-13
1500073914,41175691,18 하이엔드워라벨 주거생활 및 커뮤니티이용,올림픽파크포레온금탑공인중개사사무소,전세,318,저,100.10,39.95,0,"85,000",80,2026-08-18
1500073914,41099627,"18,집보고 결정, 신혼부부, 장기거주,입주협의,조합옵션",으뜸포레온공인중개사사무소,전세,320,고,62.39,39.98,0,"85,000",0,2026-08-14
1500073914,41099640,"18,장기, 바로진행,집보고 결정, 입주협의, 고급커뮤니티",으뜸포레온공인중개사사무소,전세,320,고,62.39,39.98,0,"85,000",0,2026-08-14
1500073914,41108878,"34F,입주날짜협의가능,다양한 생활편의시설이용가능",포레온행운(471-3999)공인중개사사무소,월세,302,고,114.42,84.99,0,"85,000",320,2026-08-14
1500073914,41067205,"18, 집보고 결정, 장기거주, 옵션 최상, 입주협의",으뜸포레온공인중개사사무소,전세,320,중,62.24,39.95,0,"85,000",0,2026-08-13
1500073914,41056872,"34F,입주날짜협의가능,다양한 생활편의시설이용가능",포레온행운(471-3999)공인중개사사무소,월세,302,중,114.42,84.99,0,"85,000",320,2026-08-12
1500073914,41091507,18. 장기거주. 초역세권. 신축커뮤니티의 결정판. 살기 진짜 편한동,홍익포레온475-8889(단지내)공인중개사사무소,전세,320,고,62.24,39.95,0,"85,000",0,2026-08-14
1500073914,41364456,시티 18전세 선호도높은타입 환상뷰 로얄층 장기거주가능,시티472-1117공인중개사사무소,전세,320,고,62.39,39.98,0,"85,000",0,2026-08-22
1500073914,41350884,"오늘 확인,임대인 확인.빠른입주 환영. 고층 뷰 좋고 햇살 밝은집.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,302,고,114.42,84.99,0,"85,000",320,2026-08-21
1500073914,41266639,"34F 남향, 장기. 보증금조정가능.하시입주.",포레온행운(471-3999)공인중개사사무소,월세,304,고,114.42,84.99,0,"85,000",320,2026-08-20
1500073914,41231043,18B타입 9호선이용편리 장기임대 융무 귀한전세,포레온행운(471-3999)공인중개사사무소,전세,320,고,62.39,39.98,0,"84,000",0,2026-08-18
1500073914,41346708,18B타입 9호선이용편리 장기임대 융무 귀한전세,포레온행운(471-3999)공인중개사사무소,전세,320,고,62.39,39.98,0,"84,000",0,2026-08-21
1500073914,41362785,"18,장기, 바로진행, 집상태 굿, 입주11월",으뜸포레온공인중개사사무소,전세,320,중,62.39,39.98,0,"84,000",0,2026-08-22
1500073914,40885812,18B타입 9호선이용편리 장기임대 융무 귀한전세,포레온행운(471-3999)공인중개사사무소,전세,320,중,62.39,39.98,0,"84,000",0,2026-08-08
1500073914,40921353,로얄18. 9호선인근동 장기거주 신축커뮤니티 입주민 만족도최상,로얄(02-470-0113)공인중개사사무소,전세,319,중,100.10,39.95,0,"84,000",0,2026-08-10
1500073914,41480015,18.B 전세 l 9호선 l 장기거주 l 트인전망,윤포레온공인중개사사무소,전세,320,중,62.39,39.98,0,"83,000",0,2026-08-25
1500073914,41364455,시티 18전세 선호도높은타입 환상뷰 로얄층 장기거주가능,시티472-1117공인중개사사무소,전세,320,중,62.39,39.98,0,"83,000",0,2026-08-22
1500073914,41392425,"헤드, 34, 둔촌초, 옵션굿, 호텔급커뮤니티시설, 쾌적한단지",부동산헤드라인공인중개사사무소,월세,403,중,193.22,84.99,0,"80,000",280,2026-08-24
1500073914,41443999,34 하이엔드주거생활및스포츠컴플렉스 강동중앙도서관,올림픽파크포레온금탑공인중개사사무소,월세,403,중,193.22,84.99,0,"80,000",280,2026-08-25
1500073914,41449208,34A. 현재 저렴한 반전세. 내부인테리어 잘되었어요. 빠른연락요망,대일484-7474부동산공인중개사사무소,월세,403,중,112.69,84.99,0,"80,000",280,2026-08-25
1500073914,41449209,34P. 남향. 편안한정원뷰. 11월말12월초 가능합니다. 융자무,대일484-7474부동산공인중개사사무소,월세,403,중,112.98,84.99,0,"80,000",300,2026-08-25
1500073914,41450346,"오늘 확인,11월 중 입주 협의가. 중고층 뷰 좋고 햇살 밝은집.",올림픽파크포레온 나이스 단지내 공인중개사사무소,월세,403,고,112.69,84.99,0,"80,000",280,2026-08-25
1500073914,41375277,"헤드, 34, 판상형 남향, 해잘드는집, 최고급 커뮤니티",부동산헤드라인공인중개사사무소,월세,403,중,112.69,84.99,0,"80,000",280,2026-08-22
1500073914,41467015,"방4, 화2, 에3, 생활권 편리, 해 잘드는 집",부동산헤드라인공인중개사사무소,월세,403,중,112.69,84.99,0,"80,000",280,2026-08-25
1500073914,41441665,43 하이엔드주거생활 및 스포츠컴플렉스 커뮤니티시설이용굿,올림픽파크포레온금탑공인중개사사무소,월세,207,중,247.45,109.98,0,"80,000",460,2026-08-25
1500073914,41405286,43 남향. 보증금 조정가. 거주만족높은 단지. 최고급커뮤니티. 뻥뷰,단지내하나공인중개사사무소,월세,207,중,142.48,109.98,0,"80,000",460,2026-08-24
1500073914,41346711,,포레온행운(471-3999)공인중개사사무소,월세,207,중,142.48,109.98,0,"80,000",460,2026-08-21
1500073914,41253558,43.남향. 보증금5억6억7억도 가능.햇살가득.,금성484-4004(단지내30여년)포레온공인중개사사무소,월세,207,중,142.48,109.98,0,"80,000",460,2026-08-19
1500073914,41467000,"헤드, 34, 단기, 1년, 5호선, 메인상가인접, 최고급커뮤니티인접",부동산헤드라인공인중개사사무소,월세,110,중,112.69,84.99,0,"80,000",150,2026-08-25
1500073914,41326999,18초역세권 탁트인뷰 개방감 굿 신혼추천 주상가 인접 생활편리,친구(02-474-9696)공인중개사사무소,전세,102,고,62.39,39.98,0,"80,000",0,2026-08-21
1500073914,41414497,로얄18. 5호선인근동 뻥뷰 단기 신축커뮤니티 입주민 만족도최고,로얄(02-470-0113)공인중개사사무소,전세,103,고,62.24,39.95,0,"80,000",0,2026-08-24
1500073914,41467022,"헤드, 25, 9호선, 커뮤니티이용편리, 신혼부부추천",부동산헤드라인공인중개사사무소,월세,307,고,85.28,59.99,0,"80,000",180,2026-08-25
1500073914,41480515,"25, 바로진행, 10월 중순, 장기거주, 로얄동 로얄층",으뜸포레온공인중개사사무소,월세,307,고,142.12,59.99,"258,000","80,000",180,2026-08-26
1500073914,41467003,"헤드, 34, 로얄동, 해 잘드는집, 장기거주 가능",부동산헤드라인공인중개사사무소,월세,304,고,114.42,84.99,0,"80,000",320,2026-08-25
1500073914,41056862,"귀한25A, 장기거주.",포레온행운(471-3999)공인중개사사무소,월세,306,고,85.28,59.99,0,"80,000",180,2026-08-13
1500073914,41115570,"헤드, 34, 로얄동, 9호선, 위례초, 밝고깨끗한집, 호텔급커뮤니티",부동산헤드라인공인중개사사무소,월세,304,고,114.42,84.99,0,"80,000",320,2026-08-14
1500073914,41099635,"34,즉시 입주 가능, 장기거주, 집보고 결정. 바로진행",으뜸포레온공인중개사사무소,월세,303,중,114.42,84.99,0,"80,000",320,2026-08-14
1500073914,41467022,"헤드, 25, 9호선, 커뮤니티이용편리, 신혼부부추천",부동산헤드라인공인중개사사무소,월세,307,고,85.28,59.99,0,"80,000",180,2026-08-25
1500073914,41480515,"25, 바로진행, 10월 중순, 장기거주, 로얄동 로얄층",으뜸포레온공인중개사사무소,월세,307,고,142.12,59.99,"258,000","80,000",180,2026-08-26
1500073914,41467003,"헤드, 34, 로얄동, 해 잘드는집, 장기거주 가능",부동산헤드라인공인중개사사무소,월세,304,고,114.42,84.99,0,"80,000",320,2026-08-25
1500073914,41449205,25 보시면 바로계약. 올팍뷰 완전뻥뷰. 여기가 찐매물,대일484-7474부동산공인중개사사무소,월세,307,고,85.28,59.99,0,"80,000",180,2026-08-25
1500073914,41453685,"34,금일확인, 집보고 결정,보증금조율, 뻥뷰, 빠른입주",으뜸포레온공인중개사사무소,월세,301,고,114.42,84.99,0,"80,000",320,2026-08-25
1500073914,41449210,59.남향.최고레벨. 올팍뷰.장기거주 가능합니다. 10월중순경 협의,대일484-7474부동산공인중개사사무소,월세,307,고,85.28,59.99,0,"80,000",180,2026-08-25
1500073914,41422687,25.남향.트인뷰. 5억300 가능.,금성484-4004(단지내30여년)포레온공인중개사사무소,월세,307,고,85.28,59.99,0,"80,000",180,2026-08-24
1500073914,41449192,포레온 최상급 더이상말이 필요없는집. 정말 최상 완벽뷰,대일484-7474부동산공인중개사사무소,월세,301,중,114.42,84.99,0,"80,000",320,2026-08-25
1500073914,41392425,"헤드, 34, 둔촌초, 옵션굿, 호텔급커뮤니티시설, 쾌적한단지",부동산헤드라인공인중개사사무소,월세,403,중,193.22,84.99,0,"80,000",280,2026-08-24
